Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
519,0,0,0,0,9.08,-3.90,-1.75,-0.89,0.25,0.37,-30
454,0,0,0,0,9.20,-3.39,-1.37,-0.59,0.16,0.57,-30
450,0,0,0,0,8.42,-4.98,-1.53,-0.32,-0.22,0.59,-30
478,0,0,0,0,8.22,-4.53,-3.00,-0.43,-0.52,0.42,-30
475,0,0,0,0,7.90,-4.24,-2.97,-0.70,-0.34,0.55,-30
419,0,0,0,0,8.41,-5.70,-3.27,-0.41,-0.41,0.76,-30
446,0,0,0,0,7.48,-5.90,-3.75,-2.24,0.08,0.36,-30
401,0,0,0,0,6.87,-1.92,-5.32,-4.23,0.15,0.42,-30
437,0,0,0,0,5.88,-1.68,-6.84,-0.94,-0.22,0.26,-30
475,0,0,0,0,5.97,-2.43,-7.11,-0.85,-0.20,0.35,-30
