Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
0,0,0,0,0,3.10,-9.25,-1.36,-0.11,0.01,0.00,A
0,0,0,0,0,3.16,-9.40,-1.34,-0.10,0.00,-0.01,A
0,0,0,0,0,3.01,-9.21,-1.41,-0.10,0.02,-0.03,A
0,0,0,0,0,3.12,-9.25,-1.41,-0.12,0.04,0.02,A
0,0,0,0,0,3.15,-9.38,-1.33,-0.09,0.00,-0.01,A
0,0,0,0,0,3.13,-9.22,-1.45,-0.12,0.01,-0.01,A
0,0,0,0,0,3.10,-9.25,-1.29,-0.12,0.03,0.01,A
0,0,0,0,0,2.75,-9.24,-2.31,-0.16,-0.03,0.00,A
0,0,0,0,0,1.27,-10.11,-3.07,1.53,0.31,-0.90,A
0,0,0,0,0,4.81,-8.55,4.17,2.32,1.99,-1.95,A
0,0,0,0,0,7.61,-7.99,5.17,2.43,1.34,-2.55,A
0,0,0,0,0,8.12,-4.83,8.22,0.78,-0.06,-1.54,A
0,0,0,0,0,8.63,-3.87,6.07,-0.27,-0.55,-0.54,A
0,0,0,0,0,8.80,-3.97,5.26,-0.26,-0.72,-0.17,A
0,0,0,0,0,8.50,-3.97,4.49,-0.20,-0.85,-0.16,A
0,0,0,0,0,8.70,-3.62,3.49,-0.43,-0.77,-0.06,A
0,0,0,0,0,9.03,-4.17,2.78,0.17,-0.77,0.05,A
0,0,0,0,0,9.45,-3.42,2.39,0.23,-0.56,-0.10,A
0,0,0,0,0,10.29,-2.27,3.57,0.57,0.10,-0.24,A
0,0,0,0,0,9.10,-4.17,3.14,0.40,-0.01,0.11,A
0,0,0,0,0,8.83,-4.15,3.14,0.35,0.01,0.21,A
0,0,0,0,0,9.01,-4.69,3.06,-0.19,-0.07,0.28,A
0,0,0,0,0,8.85,-4.78,2.44,-0.27,0.06,0.11,A
0,0,0,0,0,8.62,-4.37,3.10,-0.32,-0.08,0.04,A
0,0,0,0,0,8.46,-4.16,2.58,-0.17,0.02,-0.09,A
0,0,0,0,0,10.03,-4.03,2.63,-0.34,-0.13,-0.24,A
0,0,0,0,0,9.58,-3.64,1.91,-0.27,-0.21,-0.15,A
0,0,0,0,0,9.18,-3.67,1.59,-0.24,-0.13,0.01,A
0,0,0,0,0,9.20,-4.08,1.44,-0.23,-0.02,-0.08,A
0,0,0,0,0,9.46,-3.98,1.80,-0.15,0.06,-0.22,A
0,0,0,0,0,9.55,-3.65,1.77,-0.21,0.04,-0.22,A
0,0,0,0,0,9.75,-3.01,1.73,-0.21,0.07,-0.22,A
0,0,0,0,0,9.76,-2.71,1.71,-0.17,0.07,-0.11,A
0,0,0,0,0,9.87,-2.72,1.75,-0.04,0.06,-0.03,A
0,0,0,0,0,9.52,-2.99,1.74,-0.11,-0.06,-0.03,A
0,0,0,0,0,9.65,-2.93,1.56,-0.12,0.02,-0.02,A
0,0,0,0,0,9.70,-2.98,1.30,-0.70,0.05,0.07,A
0,0,0,0,0,10.44,-2.83,1.14,-4.37,0.38,1.02,A
0,0,0,0,0,7.92,-0.48,-4.13,-4.37,-0.50,0.44,A
0,0,0,0,0,8.30,1.18,-5.23,-1.96,-0.33,0.32,A
0,0,0,0,0,8.11,-0.17,-5.91,-0.07,-0.35,0.01,A
0,0,0,0,0,8.16,-0.42,-5.79,0.08,-0.07,0.04,A
0,0,0,0,0,8.12,-1.13,-5.05,-0.06,0.02,0.07,A
0,0,0,0,0,7.84,-1.18,-5.11,-0.09,-0.01,0.08,A
0,0,0,0,0,8.14,-1.16,-5.04,-0.09,-0.07,0.08,A
0,0,0,0,0,6.86,-0.23,-6.13,1.12,-0.24,0.06,A
0,0,0,0,0,6.88,-1.56,-5.15,3.12,-0.33,0.00,A
0,0,0,0,0,8.04,-4.66,-2.90,3.16,0.25,-0.37,A
0,0,0,0,0,8.96,-5.67,-1.39,1.49,0.32,-0.37,A
0,0,0,0,0,9.56,-5.88,-0.89,-0.14,0.27,-0.30,A
0,0,0,0,0,8.56,-4.30,-1.39,-0.26,-0.18,-0.52,A
0,0,0,0,0,8.29,-3.48,-2.08,-0.16,-0.45,-0.19,A
0,0,0,0,0,7.74,-4.30,-3.28,-0.19,-0.50,0.76,A
0,0,0,0,0,6.89,-6.48,-3.90,-0.10,-0.14,-0.17,A
0,0,0,0,0,6.60,-5.83,-3.71,-0.04,-0.11,0.10,A
0,0,0,0,0,6.35,-5.81,-3.80,0.01,-0.12,0.17,A
0,0,0,0,0,6.12,-6.13,-3.41,0.17,-0.30,0.19,A
0,0,0,0,0,5.94,-6.45,-4.41,0.08,-0.24,0.18,A
0,0,0,0,0,5.67,-6.47,-3.65,0.29,-0.17,0.13,A
0,0,0,0,0,5.58,-7.03,-2.22,0.99,-1.10,0.40,A
0,0,0,0,0,4.48,-8.86,-3.79,0.17,-0.88,0.33,A
0,0,0,0,0,4.43,-8.03,-4.89,-0.00,-0.53,-0.10,A
0,0,0,0,0,4.01,-7.92,-4.42,0.05,-0.46,-0.23,A
0,0,0,0,0,3.98,-7.71,-4.16,0.07,-0.15,-0.13,A
0,0,0,0,0,4.06,-7.92,-3.82,-0.17,-0.01,-0.09,A
0,0,0,0,0,4.24,-7.73,-3.82,-0.09,-0.00,-0.03,A
0,0,0,0,0,4.19,-7.61,-3.96,-0.13,0.04,-0.01,A
0,0,0,0,0,4.21,-8.02,-3.78,-0.12,0.01,0.02,A
0,0,0,0,0,4.20,-7.73,-3.93,-0.13,-0.01,-0.05,A
0,0,0,0,0,4.02,-7.57,-3.88,-0.17,-0.01,0.04,A
0,0,0,0,0,4.07,-7.78,-4.16,-0.07,0.02,-0.06,A
0,0,0,0,0,3.74,-7.80,-3.72,-0.05,-0.07,0.07,A
0,0,0,0,0,3.76,-8.33,-3.84,0.23,-0.08,0.11,A
0,0,0,0,0,3.59,-8.36,-3.74,-0.14,0.08,0.02,A
0,0,0,0,0,3.44,-8.32,-3.38,-0.13,0.13,0.03,A
0,0,0,0,0,3.93,-8.29,-2.92,-0.06,0.01,0.03,A
0,0,0,0,0,3.51,-8.76,-3.58,-0.20,-0.18,0.07,A
0,0,0,0,0,3.81,-8.48,-3.66,-0.08,-0.20,-0.07,A
0,0,0,0,0,3.75,-8.51,-3.86,-0.35,-0.28,-0.24,A
0,0,0,0,0,2.91,-7.52,-4.46,-0.32,-0.09,-0.14,A
0,0,0,0,0,2.17,-6.19,-6.04,0.75,0.71,-0.19,A
0,0,0,0,0,3.82,-5.95,-3.87,4.30,1.76,-1.38,A
0,0,0,0,0,6.13,-9.08,5.88,2.35,1.06,-0.95,A
0,0,0,0,0,7.85,-11.02,3.80,-1.93,-0.31,0.44,A
0,0,0,0,0,1.89,-7.19,-2.35,-1.87,2.27,-0.21,A
0,0,0,0,0,6.05,-4.82,1.66,-2.30,0.25,-0.54,A
0,0,0,0,0,7.63,-7.17,1.26,0.38,0.25,0.00,A
0,0,0,0,0,7.41,-7.68,1.72,0.41,0.27,-0.05,A
0,0,0,0,0,8.16,-6.84,2.30,0.03,-0.06,-0.26,A
0,0,0,0,0,8.26,-6.33,2.61,-0.02,-0.01,-0.19,A
0,0,0,0,0,8.34,-6.60,2.75,-0.19,-0.10,-0.07,A
0,0,0,0,0,7.63,-6.15,1.30,-0.33,-0.35,0.06,A
0,0,0,0,0,7.68,-4.94,1.15,0.33,-0.36,-0.14,A
0,0,0,0,0,7.91,-5.26,1.51,-0.46,-0.30,0.94,A
0,0,0,0,0,6.78,-5.69,0.62,-1.50,-0.70,1.14,A
0,0,0,0,0,3.96,-8.37,-1.90,-2.58,-0.80,0.95,A
0,0,0,0,0,2.47,3.18,-10.57,-2.37,-0.63,1.05,A
0,0,0,0,0,3.68,-1.02,-10.18,-0.76,-0.12,0.52,A
0,0,0,0,0,2.53,-1.04,-9.24,0.18,-0.04,0.21,A
0,0,0,0,0,2.73,-2.75,-8.33,0.26,-0.54,0.00,A
0,0,0,0,0,0.66,-2.45,-8.34,-0.51,-0.92,0.23,A
0,0,144,0,0,1.82,-0.76,-8.17,-0.56,-0.96,0.54,A
0,0,0,0,0,0.22,-1.06,-8.15,0.18,-0.21,-0.80,A
0,0,0,0,0,0.95,0.51,-9.70,-0.39,0.08,-0.26,A
0,0,0,10,0,-1.10,0.20,-9.63,-0.27,-0.04,0.02,A
0,282,211,518,0,-0.58,-1.07,-8.10,0.34,-0.18,0.16,A
0,1286,802,400,0,-1.69,-0.62,-9.14,0.30,-0.16,0.27,A
0,1999,1190,759,0,-0.68,-0.07,-8.81,0.25,-0.25,0.13,A
0,1579,1437,686,0,-2.00,-0.73,-9.17,-0.07,-0.26,-0.05,A
0,834,242,0,0,-1.36,-1.45,-9.63,-0.03,-0.12,-0.03,A
0,1854,1378,0,0,-2.91,-0.74,-7.65,0.05,0.30,0.37,A
0,1949,1480,0,0,-2.16,-0.99,-8.43,-0.09,0.07,0.31,A
0,1935,1584,498,0,-2.74,-1.25,-8.85,0.28,-0.02,0.12,A
0,1165,0,529,0,-0.21,-5.57,-10.36,-0.25,-0.12,-0.37,A
0,326,0,0,0,-1.23,-3.83,-8.61,-1.11,0.04,-0.12,A
0,0,0,0,0,-0.41,0.28,-7.21,-0.44,0.02,-0.63,A
0,0,0,0,0,-1.91,-0.47,-9.41,-0.56,-0.03,-0.46,A
0,0,0,0,3101,-1.96,-1.45,-8.79,0.76,-0.07,-1.71,A
0,0,0,0,0,-2.86,-1.87,-8.86,0.53,0.21,0.78,A
0,0,0,0,0,1.88,-10.45,-4.59,2.92,1.90,0.67,A
0,0,0,0,0,0.38,-7.16,-3.79,-0.33,-0.34,-0.88,A
445,0,0,0,0,1.06,-7.41,-5.25,0.94,-0.38,0.05,A
810,0,0,0,0,1.20,-8.73,-4.69,-0.55,0.05,2.83,A
3,0,0,0,0,-4.96,-9.07,-5.80,-1.53,0.37,-1.40,A
0,0,0,0,0,-0.36,-7.69,-5.82,-3.39,1.38,-0.59,A
0,96,273,0,0,-2.12,1.59,-10.45,-1.73,0.33,0.29,A
0,2409,2624,0,0,-0.13,0.33,-9.47,0.57,-0.03,0.63,A
14,2770,2950,0,0,-2.55,-2.92,-7.52,0.38,-0.12,0.17,A
759,2753,3027,0,0,-4.00,-2.58,-8.69,0.34,-0.33,-0.14,A
575,2677,2991,0,0,-3.74,-4.56,-7.63,1.05,-0.33,-0.48,A
403,2752,3117,368,0,-3.58,-7.76,-5.80,0.20,-0.42,-0.19,A
415,2759,3152,194,0,-2.57,-7.90,-7.58,-2.04,0.09,0.14,A
203,2839,3201,231,0,-3.26,-4.90,-6.14,1.89,-0.18,-0.48,A
208,2880,3184,368,0,-3.71,-5.66,-4.87,-0.17,-0.08,0.18,A
150,2870,3152,565,0,-3.36,-4.72,-6.50,0.34,-0.20,-0.01,A
0,2016,3095,0,0,19.61,-16.83,-17.48,-2.09,4.37,-0.06,A
467,1165,1766,0,0,-2.81,-3.60,-15.07,-4.37,4.37,-4.37,A
885,0,48,0,0,12.80,9.01,-10.01,1.11,4.37,-0.32,A
11,0,0,0,0,11.00,-1.49,-6.97,-2.38,-3.16,2.80,A
0,0,0,0,0,10.29,-0.10,0.16,0.57,-1.91,0.74,A
0,0,0,0,0,10.16,-3.08,-2.28,0.16,2.12,-0.43,A
0,0,0,0,0,10.92,0.12,-1.25,0.16,0.39,-0.34,A
0,0,0,0,0,7.95,0.25,0.32,-0.29,-0.55,-0.84,A
0,0,0,0,0,8.64,-1.75,-1.50,0.50,1.43,-0.55,A
0,0,0,0,0,11.09,-0.09,-2.62,0.06,-0.35,0.98,A
0,0,0,0,0,9.80,-0.80,-2.33,0.42,-0.33,0.48,A
0,0,0,0,0,7.94,-1.59,-1.54,-0.14,-0.97,1.47,A
0,0,0,0,0,7.42,-0.02,-0.21,-1.21,-1.78,-0.38,A
0,0,0,0,0,8.55,-1.52,-2.12,0.35,-3.21,-0.74,A
0,0,0,0,0,11.72,-6.21,-11.27,-4.05,1.27,0.14,A
0,0,0,0,0,0.47,0.14,-2.91,2.36,-3.13,-0.34,A
0,0,0,0,0,2.80,2.38,-7.47,0.47,0.05,-0.23,A
0,0,0,0,0,0.88,1.27,-9.34,0.87,0.77,0.13,A
0,0,0,0,0,-3.07,1.61,-9.61,0.27,-0.03,0.39,A
0,0,0,0,0,2.74,-0.81,-7.95,0.14,1.15,1.62,A
0,0,0,0,0,6.51,0.23,-7.12,0.38,2.71,0.56,A
0,0,0,0,0,7.10,-2.67,-6.11,-0.74,0.45,-0.33,A
0,0,0,0,0,5.05,-0.95,-4.14,-0.55,-1.01,-0.79,A
0,0,0,0,0,6.63,-2.89,-7.11,-0.19,-0.50,-0.21,A
0,0,0,0,0,6.36,-2.41,-6.34,-0.13,0.03,-0.02,A
0,0,0,0,0,6.40,-2.59,-6.49,-0.10,0.04,-0.01,A
0,0,0,0,0,6.42,-2.49,-6.38,-0.10,0.02,-0.01,A
0,0,0,0,0,6.53,-2.42,-6.21,-0.17,0.01,-0.02,A
0,0,0,0,0,6.43,-2.49,-6.50,-0.05,0.05,0.00,A
0,0,0,0,0,6.33,-2.43,-6.34,-0.14,-0.01,-0.02,A
0,0,0,0,0,6.48,-2.48,-6.33,-0.07,0.06,0.03,A
0,0,0,0,0,6.63,-2.12,-5.79,-0.21,0.02,-0.04,A
0,0,0,0,0,6.14,-2.86,-6.57,0.18,-0.00,0.02,A
0,0,0,0,0,6.79,-3.00,-6.74,-0.14,0.04,0.01,A
0,0,0,0,0,5.40,-5.49,-6.90,2.32,-0.53,-0.62,A
0,0,0,0,0,6.31,-1.45,-4.63,1.47,-0.37,-0.57,A
0,0,0,0,0,6.89,-3.35,-6.58,0.50,-1.07,-1.35,A
0,0,0,0,0,4.61,-7.21,-7.59,2.05,-1.56,-0.60,A
0,0,0,0,0,4.90,-5.09,-5.43,-1.30,-1.46,-0.24,A
0,0,0,0,0,3.42,-3.08,-7.55,0.06,0.15,0.03,A
0,0,0,0,0,2.94,-3.97,-7.64,-0.11,-0.04,-0.02,A
0,0,0,0,0,2.87,-3.98,-7.93,-0.03,0.05,-0.00,A
0,0,0,0,0,3.19,-4.02,-7.64,-0.11,0.01,0.00,A
0,0,0,0,0,2.94,-3.96,-7.80,-0.09,-0.00,0.01,A
0,0,0,0,0,3.04,-4.12,-7.66,-0.01,0.05,0.01,A
0,0,0,0,0,3.08,-3.92,-7.69,-0.13,-0.01,-0.02,A
0,0,0,0,0,2.92,-4.17,-8.29,0.05,0.11,0.00,A
0,0,0,0,0,3.17,-4.03,-7.68,-0.13,0.02,0.01,A
0,0,0,0,0,3.23,-3.93,-7.74,-0.06,0.04,-0.01,A
0,0,0,0,0,3.14,-4.03,-7.48,-0.11,0.01,-0.00,A
0,0,0,0,0,3.10,-3.99,-7.72,-0.15,0.00,0.00,A
0,0,0,0,0,3.12,-4.00,-7.68,-0.11,0.02,-0.01,A
0,0,0,0,0,3.21,-4.07,-7.70,-0.08,0.02,-0.02,A
0,0,0,0,0,3.15,-3.93,-7.68,-0.10,0.02,-0.01,A
0,0,0,0,0,3.13,-3.98,-7.75,-0.07,0.01,-0.01,A
0,0,0,0,0,3.32,-4.32,-7.61,-0.04,0.03,-0.01,A
0,0,0,0,0,3.07,-4.12,-7.61,-0.14,0.01,-0.01,A
0,0,0,0,0,3.04,-4.32,-7.69,-0.11,0.01,-0.00,A
0,0,0,0,0,3.10,-4.10,-7.63,-0.06,0.02,-0.02,A
0,0,0,0,0,3.20,-4.06,-7.55,-0.12,0.00,-0.02,A
0,0,0,0,0,3.30,-4.10,-7.52,-0.10,0.08,0.01,A
0,0,0,0,0,2.98,-4.05,-7.92,-0.11,0.01,0.04,A
0,0,0,0,0,3.08,-4.08,-7.57,-0.09,-0.00,0.01,A
0,0,0,0,0,3.15,-4.10,-7.60,-0.10,0.02,0.01,A
0,0,0,0,0,3.10,-4.18,-7.58,-0.06,0.04,-0.04,A
0,0,0,0,0,3.25,-3.94,-7.93,0.01,0.15,-0.00,A
0,0,0,0,0,3.36,-4.03,-7.54,-0.28,-0.06,-0.00,A
0,0,0,0,0,3.20,-4.06,-7.64,-0.09,0.01,-0.02,A
0,0,0,0,0,3.32,-4.10,-7.60,-0.11,0.04,-0.01,A
0,0,0,0,0,3.25,-4.06,-7.74,-0.11,0.03,-0.00,A
0,0,0,0,0,3.74,-4.04,-6.92,-0.06,-0.04,-0.00,A
0,0,0,0,0,3.21,-4.15,-7.59,-0.09,0.02,-0.01,A
0,0,0,0,0,3.29,-4.17,-7.66,-0.11,0.01,-0.01,A
0,0,0,0,0,3.33,-4.09,-7.64,-0.12,0.01,-0.00,A
0,0,0,0,0,3.19,-3.87,-7.62,-0.06,0.03,-0.01,A
0,0,0,0,0,3.26,-4.21,-7.53,-0.10,0.01,0.00,A
0,0,0,0,0,3.23,-4.01,-7.61,-0.12,0.01,-0.01,A
0,0,0,0,0,3.34,-3.98,-7.48,-0.12,0.01,-0.01,A
0,0,0,0,0,3.51,-4.18,-7.80,-0.09,0.05,-0.02,A
0,0,0,0,0,3.43,-4.14,-7.60,-0.14,-0.00,0.01,A
0,0,0,0,0,3.44,-4.06,-7.58,-0.11,0.04,-0.02,A
0,0,0,0,0,3.46,-4.30,-7.63,-0.09,0.03,-0.02,A
0,0,0,0,0,3.51,-4.28,-7.43,-0.07,0.01,-0.02,A
0,0,0,0,0,3.43,-4.07,-7.64,-0.06,0.02,0.01,A
0,0,0,0,0,3.38,-4.41,-7.41,-0.01,0.00,-0.03,A
0,0,0,0,0,3.16,-4.30,-7.31,-0.09,0.10,-0.01,A
0,0,0,0,0,3.24,-3.93,-7.58,-0.21,0.02,-0.00,A
0,0,0,0,0,3.03,-3.86,-8.35,0.05,0.00,-0.06,A
0,0,0,0,0,3.22,-3.58,-7.33,0.46,-0.07,-0.49,A
0,0,0,0,0,3.10,-4.27,-5.12,2.79,1.21,-0.25,A
0,0,0,0,0,3.12,-3.29,0.78,3.78,1.63,0.91,A
0,0,0,0,0,-13.50,-3.02,-8.06,-4.37,4.37,4.37,A
0,0,0,0,0,-19.61,-19.61,-8.27,-2.74,4.37,4.37,A
0,0,0,0,0,-8.39,2.90,-1.94,-2.77,-4.00,-0.83,A
0,0,0,0,0,-8.43,2.11,0.38,1.22,0.37,0.12,A
0,0,0,0,0,-11.81,1.73,-1.27,1.44,3.59,0.80,A
0,0,0,0,0,-8.84,3.18,0.96,-0.89,1.98,-0.61,A
0,0,0,0,0,-7.85,1.53,-4.05,-2.10,-0.59,-1.42,A
0,0,0,0,0,-8.88,1.92,-1.90,-1.15,0.73,0.03,A
0,0,0,0,0,-8.97,-1.49,-4.46,0.99,0.25,0.80,A
0,0,0,0,0,-8.64,0.25,-3.95,-0.33,0.40,-0.82,A
0,0,0,0,0,-7.49,1.31,-4.21,1.02,0.15,0.25,A
0,0,0,0,0,-8.75,0.56,-4.29,2.30,-1.43,0.68,A
0,0,0,0,0,-8.18,-0.30,3.12,1.02,-1.05,1.00,A
0,0,0,0,0,-9.66,1.47,0.65,0.67,0.28,0.28,A
0,0,0,0,0,-9.29,0.67,0.95,-0.26,0.06,0.06,A
0,0,0,0,0,-8.43,0.10,1.33,-0.41,0.12,-0.15,A
0,0,0,0,0,-8.94,0.46,1.35,-0.84,1.28,-0.43,A
0,0,0,0,0,-12.01,-0.36,-4.14,-1.88,4.34,-0.56,A
0,0,0,0,0,-5.93,1.22,-4.97,-0.31,-0.26,0.75,A
0,0,0,0,0,-6.19,1.51,-5.07,2.72,-0.21,0.87,A
0,0,0,0,0,-4.62,1.36,-4.25,-1.28,-0.02,-3.51,A
0,0,0,0,0,-2.76,4.43,-12.38,-3.97,3.12,-2.35,A
0,0,0,0,0,-1.43,2.58,-14.33,0.09,-0.81,-0.08,A
0,0,0,0,0,-2.91,-0.68,-8.27,-0.36,0.05,-0.07,A
0,0,0,0,0,-1.87,0.03,-8.71,-0.26,-0.23,0.07,A
0,0,0,0,0,-1.32,0.39,-9.22,-0.09,0.89,0.02,A
0,0,0,0,0,-1.47,0.29,-8.63,-0.14,-0.08,0.00,A
0,0,0,0,0,-1.44,0.38,-8.91,-0.09,0.00,-0.01,A
0,0,0,0,0,-1.47,0.07,-8.81,-0.10,0.02,-0.00,A
35,0,0,0,0,-1.46,0.25,-8.70,-0.11,0.01,-0.01,A
0,0,0,0,0,-1.39,0.13,-8.86,-0.10,0.01,-0.01,A
11,0,0,0,0,-1.39,0.11,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.17,-0.03,-8.62,-0.08,0.03,-0.00,A
0,0,0,0,0,-1.42,0.17,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.44,0.18,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.32,-0.04,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.39,0.18,-8.84,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.41,0.16,-8.85,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.42,0.20,-8.74,-0.11,0.01,-0.00,A
0,0,0,0,0,-1.37,0.20,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.38,0.18,-8.74,-0.10,-0.00,-0.01,A
0,0,0,0,0,-1.38,0.18,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.40,0.18,-8.81,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.43,0.19,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.42,0.18,-8.66,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.39,0.17,-8.82,-0.11,0.01,-0.01,A
0,0,0,0,0,-1.41,0.01,-8.80,-0.09,0.03,-0.01,A
0,0,0,0,0,-1.44,0.18,-8.83,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.45,0.20,-8.86,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.37,0.28,-8.93,-0.09,0.02,-0.01,A
0,0,0,0,0,-1.38,0.18,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.38,0.21,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.38,0.20,-8.71,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.40,0.22,-8.83,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.42,0.20,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.37,0.17,-8.75,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.36,0.17,-8.77,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.42,0.19,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.36,0.18,-8.64,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.44,0.19,-8.78,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.42,0.21,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.45,0.17,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.26,0.30,-8.71,-0.13,-0.01,-0.00,A
0,0,0,0,0,-1.41,0.18,-8.75,-0.11,0.02,-0.00,A
0,0,0,0,0,-1.44,0.21,-8.73,-0.11,0.01,-0.01,A
0,0,0,0,0,-1.45,0.18,-8.79,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.39,0.18,-8.83,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.49,0.20,-8.82,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.45,0.20,-8.75,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.45,0.14,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.41,0.18,-8.68,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.43,0.22,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.50,0.25,-8.69,-0.09,0.02,-0.01,A
0,0,0,0,0,-1.50,0.11,-8.83,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.49,0.20,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.45,0.17,-8.77,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.43,0.20,-8.70,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.49,0.19,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.51,0.17,-8.79,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.43,0.23,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.44,0.18,-8.65,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.45,0.22,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.45,0.17,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.43,0.15,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.49,0.21,-8.68,-0.09,0.02,-0.01,A
0,0,0,0,0,-1.48,0.18,-8.79,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.43,0.20,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.44,0.17,-8.77,-0.09,0.02,-0.01,A
0,0,0,0,0,-1.46,0.18,-8.81,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.37,0.26,-8.66,-0.09,0.01,-0.01,A
0,0,0,0,0,-1.46,0.11,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.24,-8.67,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.50,0.16,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.45,0.17,-8.64,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.42,0.13,-8.79,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.43,0.23,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.48,0.16,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.55,-8.78,-0.05,0.07,0.00,A
0,0,0,0,0,-1.55,-0.25,-8.56,-0.10,0.06,-0.02,A
0,0,0,0,0,-1.60,0.25,-8.88,-0.11,0.01,-0.01,A
0,0,0,0,0,-1.52,0.16,-8.79,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.53,0.17,-8.72,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.54,0.22,-8.67,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.52,0.17,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.14,-8.66,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.48,0.21,-8.79,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.17,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.48,0.19,-8.67,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.50,0.21,-8.72,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.54,0.17,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.53,0.13,-8.70,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.50,0.17,-8.77,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.13,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.19,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.19,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.58,0.18,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.51,0.21,-8.69,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.23,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.22,-8.79,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.47,0.18,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.19,-8.68,-0.11,0.01,-0.00,A
0,0,0,0,0,-1.53,0.21,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.48,0.18,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.51,0.24,-8.73,-0.10,0.02,-0.01,A
